0.152786,0.214367,0.194984,0.162868,0.215959,0.222663,0.192405,0.227107,0.260665,0.268200,0.227696,0.142557,0.202205,0.299506,0.286247,0.370793,0.514189,0.504448,0.482008,0.444770,0.346936,0.350239,0.410296,0.441765,0.426464,0.296890,0.263236,0.275941,0.277256,0.186993,0.093251,0.122432,0.243134,0.277527,0.279957,0.204780,0.118692,0.166642,0.249873,0.267966,0.225348,0.129745,0.100252,0.100944,0.105683,0.100645,0.087864,0.073832,0.070027,0.072608,0.094605,0.191450,0.232624,0.219431,0.177663,0.138917,0.109257,0.102349,0.114061,0.111578,0.108882,0.104423,0.123630,0.194717,0.189244,0.140072,0.191623,0.244983,0.240440,0.214197,0.182878,0.181041,0.185102,0.156771,0.168307,0.211194,0.225150,0.249239,0.272381,0.255538,0.241219,0.254325,0.264826,0.251048,0.230851,0.215822,0.225870,0.214379,0.188908,0.158760,0.129739,0.186779,0.259872,0.283281,0.253678,0.223501,0.272124,0.281445,0.261415,0.232432,0.259938,0.406614,0.470860,0.380230,0.224814,0.223041,0.253271,0.258230,0.260634,0.257489,0.258201,0.213322,0.515498,0.950461,0.868125,0.849739,0.859954,0.856569,0.852852,0.857179,0.855362,0.860957,0.877919,0.789092,0.295025,0.251839,0.261174,0.285944
0.159108,0.194775,0.204278,0.151250,0.121868,0.159408,0.216531,0.243595,0.252771,0.263427,0.225646,0.163277,0.255653,0.326843,0.290011,0.299150,0.418110,0.499822,0.527174,0.483654,0.413578,0.447623,0.516741,0.467521,0.320294,0.262158,0.245910,0.255905,0.264370,0.199553,0.104139,0.107151,0.186325,0.253393,0.250623,0.211390,0.131831,0.136844,0.191598,0.212123,0.175845,0.105200,0.080715,0.087704,0.102430,0.099968,0.088686,0.073006,0.063263,0.070589,0.080877,0.115037,0.209606,0.229202,0.206555,0.151681,0.102744,0.093040,0.108222,0.113794,0.113714,0.133463,0.187555,0.228703,0.221782,0.192960,0.204055,0.243996,0.247607,0.231172,0.212386,0.186024,0.154011,0.139296,0.160780,0.223504,0.244697,0.255250,0.262612,0.261931,0.260151,0.256611,0.263468,0.268587,0.245789,0.198289,0.226198,0.228810,0.215852,0.194270,0.159627,0.198752,0.253641,0.278728,0.253037,0.234612,0.262491,0.267441,0.266393,0.248656,0.283991,0.428678,0.494377,0.403524,0.226791,0.232861,0.259956,0.260333,0.263909,0.266503,0.259909,0.201811,0.499101,0.937969,0.864271,0.851109,0.851582,0.851203,0.853958,0.854027,0.859130,0.871559,0.879458,0.774770,0.291581,0.255082,0.263355,0.279831
0.143495,0.125452,0.192991,0.157908,0.092838,0.124902,0.213425,0.243364,0.261944,0.257656,0.218853,0.176836,0.272155,0.355838,0.316421,0.318025,0.426638,0.513891,0.538291,0.511646,0.454912,0.447846,0.469934,0.446409,0.344378,0.258825,0.250469,0.273889,0.276514,0.205554,0.108167,0.100628,0.120133,0.195439,0.319552,0.412482,0.144165,0.187385,0.182647,0.138314,0.122242,0.151387,0.157613,0.123295,0.101328,0.094765,0.086998,0.073901,0.074029,0.065464,0.068924,0.085860,0.187071,0.259259,0.250541,0.201418,0.110685,0.095108,0.092002,0.088381,0.096334,0.164814,0.241546,0.252158,0.235295,0.215727,0.239764,0.251959,0.256206,0.249451,0.241350,0.207951,0.163776,0.137556,0.182778,0.246171,0.275666,0.253777,0.238651,0.267773,0.267778,0.260084,0.259903,0.269260,0.232271,0.201072,0.227411,0.243378,0.234399,0.212942,0.175419,0.220528,0.265460,0.267744,0.265076,0.254447,0.253587,0.266609,0.281471,0.260089,0.290564,0.450307,0.472685,0.364932,0.239252,0.239883,0.255173,0.266603,0.268397,0.268515,0.264404,0.189512,0.505333,0.933181,0.862456,0.849629,0.853088,0.854268,0.856293,0.854969,0.869436,0.874026,0.887539,0.772519,0.291118,0.263453,0.279895,0.284413
0.161413,0.113246,0.180249,0.202533,0.150740,0.171466,0.221811,0.247739,0.266473,0.262745,0.208149,0.146232,0.261754,0.410567,0.420686,0.417937,0.459267,0.502045,0.536167,0.448949,0.361494,0.397568,0.398891,0.426877,0.476138,0.347801,0.313652,0.405252,0.342529,0.201588,0.097719,0.102185,0.095111,0.118862,0.414578,0.645169,0.218646,0.260893,0.246518,0.173537,0.140992,0.169166,0.464807,0.184817,0.107077,0.088242,0.081524,0.085600,0.086783,0.079073,0.071091,0.083990,0.214936,0.272628,0.277811,0.221149,0.116283,0.092063,0.085498,0.084238,0.084462,0.153960,0.240871,0.249284,0.211433,0.203486,0.254054,0.263336,0.251528,0.251948,0.237165,0.198113,0.196669,0.178628,0.211841,0.268396,0.283062,0.241447,0.234749,0.272069,0.276242,0.258478,0.256787,0.261245,0.245722,0.236087,0.228566,0.219761,0.233712,0.188207,0.165665,0.245982,0.266103,0.256169,0.266978,0.263693,0.254766,0.267830,0.285236,0.271506,0.307226,0.451415,0.438176,0.321445,0.244021,0.249929,0.249557,0.259964,0.271660,0.266888,0.262999,0.189441,0.545479,0.939355,0.867328,0.859783,0.864600,0.869617,0.860208,0.861478,0.876217,0.878144,0.894634,0.768173,0.294760,0.274105,0.278890,0.278637
0.232274,0.175429,0.170492,0.242054,0.252425,0.243468,0.249270,0.263568,0.268904,0.268722,0.196595,0.120125,0.255683,0.471347,0.475033,0.426293,0.456308,0.483747,0.458832,0.332855,0.311616,0.421966,0.489824,0.519529,0.510774,0.460792,0.450762,0.483089,0.367059,0.193564,0.104034,0.099920,0.085242,0.100601,0.426862,0.722016,0.267761,0.287468,0.274714,0.227441,0.207029,0.213946,0.685672,0.273990,0.107471,0.081296,0.082563,0.091252,0.088558,0.079191,0.069449,0.108744,0.259843,0.302817,0.288347,0.202427,0.103596,0.094337,0.100820,0.096618,0.100541,0.145447,0.228070,0.238492,0.173711,0.179305,0.249818,0.266776,0.258252,0.247190,0.209957,0.178296,0.214920,0.213621,0.231322,0.260794,0.270649,0.266930,0.248122,0.267395,0.268288,0.267415,0.270726,0.263970,0.271037,0.264827,0.221204,0.178286,0.209113,0.173284,0.157951,0.244356,0.259795,0.257806,0.271675,0.279274,0.259377,0.260488,0.270373,0.285658,0.328952,0.447735,0.478306,0.330331,0.243171,0.244930,0.265953,0.260331,0.267910,0.263601,0.262330,0.193408,0.577067,0.956870,0.878457,0.875435,0.868754,0.869254,0.872714,0.870896,0.878303,0.881931,0.900998,0.768482,0.283187,0.262706,0.270149,0.269585
0.258847,0.233519,0.158869,0.243671,0.280538,0.256182,0.259781,0.260796,0.255629,0.264316,0.206755,0.128292,0.267558,0.489437,0.491749,0.466493,0.465597,0.494604,0.465446,0.347568,0.341450,0.427747,0.442100,0.393211,0.399565,0.453412,0.476266,0.436569,0.316150,0.195830,0.115359,0.121948,0.097236,0.113009,0.445710,0.722325,0.269458,0.281084,0.268261,0.248001,0.221886,0.239493,0.711950,0.363517,0.089942,0.083816,0.092933,0.084197,0.080272,0.073708,0.077893,0.143876,0.283603,0.331204,0.282813,0.201558,0.102357,0.091723,0.111945,0.135453,0.136903,0.178302,0.245268,0.246846,0.172063,0.159812,0.244604,0.268718,0.263029,0.261304,0.212784,0.177262,0.205023,0.219842,0.239077,0.266051,0.262943,0.280572,0.268009,0.250193,0.259302,0.274153,0.262442,0.252306,0.262165,0.280252,0.225284,0.171266,0.208038,0.178158,0.161865,0.237429,0.253746,0.253193,0.269460,0.265974,0.269356,0.266218,0.265778,0.267972,0.320861,0.481800,0.482030,0.318717,0.242525,0.244014,0.263115,0.262813,0.258297,0.255346,0.257402,0.194738,0.578785,0.968632,0.877022,0.874041,0.865885,0.870585,0.872799,0.874228,0.879681,0.881844,0.904897,0.756568,0.276844,0.245342,0.261090,0.284030
0.248023,0.248838,0.198795,0.219466,0.260510,0.259216,0.260419,0.275463,0.268402,0.271894,0.214200,0.154442,0.318554,0.542122,0.542502,0.464214,0.445141,0.519406,0.515684,0.474908,0.419739,0.364325,0.354182,0.357242,0.383512,0.387074,0.363724,0.347383,0.294689,0.211825,0.129184,0.147678,0.129594,0.137239,0.473691,0.754563,0.296371,0.259792,0.261209,0.243315,0.215177,0.282042,0.739596,0.438226,0.084925,0.082509,0.091010,0.085772,0.083227,0.078092,0.080237,0.156114,0.289543,0.345010,0.293624,0.224498,0.122568,0.089515,0.099618,0.149377,0.159601,0.214555,0.263117,0.269835,0.211304,0.194218,0.252515,0.263094,0.260860,0.250648,0.207089,0.177865,0.206634,0.213686,0.248130,0.262127,0.247698,0.268244,0.269541,0.248860,0.254517,0.267710,0.274030,0.250834,0.255725,0.264415,0.236620,0.204580,0.226898,0.207334,0.156048,0.211988,0.260359,0.269769,0.264720,0.247146,0.282488,0.284012,0.270280,0.250982,0.318204,0.480334,0.478961,0.320405,0.252199,0.250457,0.248803,0.267407,0.254720,0.247435,0.255758,0.199548,0.593054,0.969601,0.874633,0.867914,0.863870,0.870603,0.872569,0.879879,0.871433,0.878759,0.897145,0.747843,0.263138,0.250864,0.260156,0.272457
0.167581,0.231414,0.255845,0.208351,0.213681,0.259779,0.262374,0.279942,0.294676,0.275009,0.216230,0.176619,0.359235,0.559098,0.553451,0.491976,0.460096,0.528701,0.570430,0.541532,0.430607,0.316569,0.324782,0.340989,0.343773,0.303610,0.273235,0.337053,0.308600,0.220046,0.143561,0.167950,0.157973,0.156332,0.486584,0.821183,0.320483,0.242892,0.240119,0.214752,0.193684,0.403664,0.751616,0.499528,0.120198,0.086875,0.097697,0.101353,0.093745,0.081555,0.077472,0.151909,0.289598,0.372201,0.300445,0.230836,0.120624,0.091592,0.104523,0.112377,0.144839,0.225097,0.258213,0.276825,0.246126,0.246508,0.268588,0.273594,0.269131,0.238027,0.208968,0.198928,0.204711,0.210928,0.246642,0.266567,0.257082,0.277562,0.274948,0.265972,0.262047,0.262153,0.277800,0.284123,0.245280,0.191982,0.191717,0.234527,0.244969,0.219778,0.167297,0.183238,0.246182,0.294078,0.264411,0.240373,0.273432,0.294925,0.278919,0.270328,0.322571,0.463210,0.456452,0.310648,0.261595,0.250092,0.258478,0.273756,0.270694,0.264674,0.264772,0.199303,0.617789,0.967007,0.877676,0.867494,0.862557,0.872395,0.874250,0.874769,0.876089,0.882105,0.888875,0.752300,0.266696,0.265495,0.279026,0.280505
0.117473,0.196461,0.256731,0.235166,0.225044,0.259069,0.265220,0.284202,0.286610,0.266186,0.203058,0.177515,0.379341,0.534925,0.544516,0.529878,0.511586,0.532790,0.556273,0.474888,0.359404,0.316083,0.343610,0.343895,0.320691,0.301952,0.316633,0.396179,0.338297,0.217479,0.168721,0.182850,0.160778,0.154419,0.503330,0.925733,0.456867,0.187093,0.134208,0.172653,0.278906,0.639784,0.731246,0.538100,0.140131,0.094447,0.094546,0.098320,0.100773,0.096716,0.085410,0.142779,0.290371,0.376242,0.312636,0.227553,0.107725,0.096194,0.103020,0.096656,0.130321,0.219525,0.258938,0.274047,0.263190,0.252877,0.262422,0.270071,0.286232,0.265797,0.246061,0.216065,0.218336,0.209164,0.234260,0.263866,0.275768,0.271900,0.273717,0.272977,0.268377,0.265443,0.259134,0.287092,0.249056,0.149801,0.169790,0.232498,0.236605,0.228624,0.189041,0.195970,0.252200,0.285236,0.282758,0.247138,0.255574,0.274786,0.300853,0.285802,0.329779,0.473743,0.437736,0.286480,0.275098,0.262072,0.280168,0.271203,0.276193,0.270281,0.269015,0.194652,0.625726,0.968113,0.878510,0.867385,0.864257,0.873457,0.884138,0.876186,0.884006,0.876606,0.898695,0.753005,0.286151,0.280494,0.287278,0.281453
0.204475,0.202148,0.236346,0.257965,0.257280,0.258988,0.278455,0.285171,0.285074,0.261372,0.188235,0.174286,0.427971,0.531400,0.533704,0.541430,0.547047,0.537401,0.491030,0.331066,0.304233,0.383888,0.404407,0.350942,0.350059,0.372501,0.417770,0.481058,0.356689,0.225427,0.177741,0.181445,0.139952,0.151878,0.523857,0.926264,0.666957,0.267901,0.144062,0.142953,0.535326,0.710651,0.737843,0.589233,0.172545,0.094416,0.091388,0.097173,0.106788,0.096920,0.091780,0.152395,0.292851,0.362937,0.320296,0.209536,0.105060,0.102914,0.104267,0.098505,0.125906,0.218707,0.262782,0.283497,0.268012,0.253779,0.263360,0.282577,0.313999,0.285745,0.259152,0.218322,0.221909,0.216723,0.228689,0.260059,0.282698,0.263304,0.257118,0.268653,0.287406,0.270272,0.250760,0.270969,0.264309,0.211332,0.199882,0.209449,0.225818,0.221713,0.186600,0.218831,0.255753,0.250200,0.283298,0.284953,0.243573,0.264251,0.302204,0.286355,0.335601,0.484707,0.444640,0.298140,0.264631,0.266584,0.273475,0.268225,0.278479,0.272433,0.258697,0.198626,0.622404,0.962940,0.874911,0.878138,0.865872,0.872038,0.879350,0.874193,0.871214,0.884754,0.898546,0.761448,0.279780,0.278514,0.280335,0.277139
