0.171168,0.245091,0.209164,0.141068,0.196009,0.214993,0.197936,0.207581,0.248038,0.257550,0.176622,0.106765,0.190119,0.339413,0.283470,0.342216,0.515426,0.525017,0.512834,0.450803,0.345824,0.364867,0.462598,0.463084,0.438611,0.312973,0.253806,0.256758,0.259338,0.187796,0.113539,0.109090,0.184187,0.256738,0.266805,0.218441,0.147435,0.209661,0.256004,0.251247,0.188615,0.129143,0.122413,0.146054,0.154305,0.125450,0.107817,0.081558,0.087792,0.097233,0.128185,0.185210,0.238524,0.239555,0.205274,0.150834,0.108649,0.111736,0.106743,0.106423,0.116231,0.129400,0.168765,0.170330
0.144499,0.195825,0.187733,0.122019,0.136711,0.182554,0.212039,0.238664,0.247715,0.239295,0.179466,0.131884,0.234192,0.355972,0.237333,0.282704,0.444747,0.536505,0.554783,0.490723,0.418232,0.431990,0.492358,0.464205,0.323388,0.251030,0.236763,0.252949,0.254619,0.161319,0.117671,0.117141,0.163823,0.235759,0.242607,0.201285,0.138218,0.150967,0.177131,0.179922,0.148653,0.121899,0.118227,0.133037,0.147761,0.120972,0.098281,0.087239,0.088786,0.093397,0.100203,0.156997,0.222131,0.231842,0.214579,0.153696,0.103702,0.103645,0.109895,0.109478,0.128963,0.141124,0.173014,0.189387
0.142890,0.138242,0.195292,0.149927,0.115824,0.159807,0.221146,0.250469,0.246650,0.241075,0.188233,0.154485,0.278614,0.387091,0.260810,0.278367,0.416544,0.528239,0.561731,0.502280,0.421272,0.392294,0.443075,0.466936,0.348895,0.230315,0.230882,0.269698,0.268113,0.158455,0.116395,0.121286,0.118921,0.170795,0.266518,0.395351,0.182833,0.182361,0.151871,0.130287,0.125003,0.150379,0.186887,0.170770,0.133817,0.116932,0.099993,0.081748,0.085727,0.085181,0.079838,0.125552,0.220496,0.240998,0.231731,0.166599,0.101230,0.104464,0.107905,0.104675,0.120021,0.156029,0.190023,0.207357
0.176194,0.129101,0.193105,0.210616,0.159557,0.167773,0.215424,0.239341,0.249490,0.251793,0.193273,0.141499,0.294451,0.440346,0.386795,0.371184,0.448409,0.520035,0.528096,0.439177,0.332438,0.373424,0.400629,0.437154,0.465275,0.339944,0.291060,0.354411,0.309287,0.167234,0.106651,0.119957,0.120113,0.076926,0.370940,0.652741,0.214902,0.239080,0.211418,0.159147,0.140040,0.184557,0.416585,0.270108,0.131213,0.105637,0.094745,0.087898,0.104152,0.094296,0.079923,0.111261,0.242487,0.280659,0.262741,0.199217,0.099822,0.100137,0.106213,0.115127,0.125913,0.170475,0.210839,0.226059
0.238999,0.199932,0.175656,0.240312,0.240223,0.200288,0.230247,0.252592,0.257407,0.258029,0.209372,0.151520,0.282363,0.478996,0.453956,0.453904,0.467767,0.488468,0.449352,0.310130,0.304682,0.425406,0.457005,0.465384,0.460384,0.429010,0.418799,0.455137,0.352587,0.173827,0.122774,0.132958,0.116356,0.071588,0.468734,0.756770,0.257803,0.261192,0.253094,0.211269,0.180207,0.197983,0.540753,0.354993,0.134007,0.105739,0.095509,0.093976,0.110488,0.108076,0.081843,0.103277,0.279466,0.364673,0.318804,0.199943,0.098667,0.096594,0.106789,0.121375,0.140802,0.187571,0.240048,0.245258
0.268250,0.265510,0.175808,0.239266,0.283133,0.232000,0.240502,0.267429,0.266324,0.264349,0.213952,0.169173,0.293995,0.511561,0.509939,0.464701,0.441851,0.473080,0.426066,0.307751,0.328895,0.437505,0.448852,0.431895,0.414146,0.409683,0.437469,0.428844,0.347350,0.185676,0.144004,0.140004,0.121451,0.096700,0.478298,0.763752,0.270298,0.265395,0.267822,0.231866,0.196699,0.201636,0.572989,0.387870,0.123516,0.104974,0.106175,0.096075,0.110093,0.099522,0.083913,0.106235,0.287319,0.379868,0.326618,0.183672,0.100680,0.097476,0.112131,0.129998,0.145203,0.201281,0.240769,0.257381
0.264941,0.256343,0.207926,0.223995,0.267040,0.252154,0.237995,0.265296,0.258265,0.252720,0.208604,0.156767,0.331832,0.536060,0.552931,0.472342,0.451560,0.500526,0.507855,0.449163,0.397236,0.380155,0.364725,0.394279,0.397345,0.352990,0.316781,0.348884,0.310855,0.187726,0.140493,0.153602,0.126804,0.122182,0.493237,0.786350,0.281371,0.249765,0.249359,0.227241,0.192550,0.264098,0.653262,0.455550,0.108706,0.113226,0.107349,0.102131,0.102483,0.098539,0.088150,0.124063,0.276347,0.337757,0.299470,0.199671,0.113220,0.098921,0.109950,0.142727,0.169771,0.216490,0.258078,0.253771
0.156730,0.197758,0.230842,0.203978,0.202787,0.242919,0.249080,0.265174,0.254644,0.253265,0.203627,0.151216,0.354334,0.546451,0.566626,0.518233,0.489134,0.531823,0.555406,0.527602,0.438309,0.343884,0.355668,0.410009,0.392012,0.306376,0.288665,0.358758,0.322546,0.183831,0.133250,0.152308,0.150705,0.140092,0.499947,0.848641,0.312859,0.208414,0.204641,0.191871,0.176191,0.443350,0.727983,0.530365,0.104283,0.116491,0.116500,0.107145,0.103646,0.102961,0.095153,0.145707,0.278385,0.342439,0.297458,0.232012,0.118865,0.107896,0.114615,0.124155,0.168895,0.230847,0.263200,0.276714
0.117084,0.155947,0.236886,0.216619,0.190201,0.245446,0.256674,0.271180,0.269578,0.258725,0.217656,0.164664,0.381081,0.541445,0.573057,0.547702,0.523225,0.544216,0.559099,0.473052,0.391888,0.357483,0.381887,0.389127,0.361099,0.342978,0.380408,0.453094,0.378120,0.183267,0.145712,0.167690,0.163283,0.150521,0.512098,0.934010,0.513601,0.146941,0.133008,0.173386,0.231519,0.678164,0.727163,0.564867,0.109315,0.112679,0.115685,0.114789,0.115048,0.111853,0.099876,0.139423,0.296929,0.396735,0.313729,0.230633,0.113732,0.111897,0.123968,0.121331,0.150730,0.228642,0.267327,0.292775
0.208304,0.172656,0.214390,0.246634,0.232611,0.243273,0.259071,0.266794,0.279271,0.255824,0.226515,0.206681,0.436624,0.532280,0.543615,0.554568,0.560015,0.554603,0.479526,0.343675,0.303382,0.407331,0.417370,0.351966,0.370414,0.425094,0.454013,0.524861,0.381776,0.182490,0.168354,0.188878,0.175163,0.159676,0.543514,0.901149,0.668598,0.236890,0.141645,0.166814,0.517417,0.778284,0.718228,0.574425,0.126750,0.115396,0.125810,0.124975,0.127123,0.115476,0.099398,0.130662,0.301838,0.417335,0.334669,0.228520,0.113415,0.111439,0.137959,0.145267,0.151214,0.222518,0.264426,0.276937
