0.163758,0.230591,0.198047,0.132143,0.185107,0.197687,0.206923,0.218823,0.252673,0.258667,0.183419,0.093223,0.202974,0.407485,0.258535,0.327336,0.495817,0.512341,0.522329,0.459542,0.351184,0.367978,0.464159,0.460925,0.427454,0.292197,0.251718,0.262866,0.263137,0.166923,0.110283,0.106697,0.172812,0.251380,0.270806,0.229214,0.147742,0.206582,0.246399,0.240614,0.168586,0.125122,0.121955,0.136813,0.139916,0.113941,0.099570,0.076526,0.082301,0.087635,0.118211,0.166898,0.228178,0.239423,0.199146,0.144561,0.101162,0.104467,0.100555,0.101402,0.113932,0.125953,0.161893,0.163660
0.140386,0.182009,0.181556,0.123435,0.140701,0.178946,0.209644,0.240410,0.252604,0.244951,0.190115,0.108932,0.233464,0.427058,0.247936,0.291211,0.446996,0.524407,0.550187,0.488656,0.416705,0.438625,0.487155,0.464563,0.351755,0.245884,0.245322,0.261995,0.261858,0.148043,0.111677,0.114258,0.153512,0.233107,0.247531,0.196876,0.135039,0.164693,0.174730,0.174689,0.144680,0.126393,0.119715,0.129319,0.138710,0.109951,0.091901,0.082715,0.084340,0.087253,0.092632,0.153421,0.212393,0.234794,0.212385,0.148902,0.097369,0.098027,0.103663,0.104241,0.125691,0.134368,0.163574,0.180631
0.147422,0.137202,0.194434,0.150671,0.123946,0.168240,0.218196,0.252791,0.253271,0.248160,0.204760,0.127317,0.275233,0.448266,0.263271,0.286238,0.428564,0.517130,0.553479,0.506216,0.415965,0.385212,0.444677,0.463803,0.372268,0.229953,0.238802,0.278334,0.279676,0.148409,0.111287,0.119559,0.114817,0.155633,0.265562,0.421809,0.187262,0.204148,0.157074,0.135344,0.130707,0.151027,0.175596,0.156338,0.129551,0.108236,0.093817,0.076764,0.080877,0.082259,0.070571,0.126858,0.215792,0.245217,0.235013,0.159984,0.093515,0.099017,0.101662,0.101122,0.117727,0.152053,0.182907,0.203055
0.174733,0.130518,0.192282,0.199897,0.164919,0.177698,0.220215,0.245024,0.257274,0.257566,0.210599,0.123423,0.293546,0.477202,0.392798,0.377969,0.448124,0.508680,0.531276,0.441453,0.330284,0.384143,0.411753,0.434064,0.459012,0.342672,0.310929,0.341549,0.323221,0.154307,0.103113,0.116691,0.124131,0.032978,0.438590,0.752250,0.240866,0.232478,0.211334,0.168788,0.146015,0.200986,0.432889,0.302736,0.118492,0.100714,0.090748,0.082628,0.094513,0.088184,0.064092,0.101717,0.246205,0.282265,0.272559,0.181823,0.088638,0.096074,0.101167,0.111747,0.122674,0.162008,0.201649,0.227108
0.237819,0.205074,0.175408,0.240975,0.233339,0.207092,0.239777,0.258189,0.263936,0.263830,0.225434,0.126942,0.287796,0.496133,0.457258,0.451022,0.466548,0.487364,0.460441,0.310878,0.322280,0.426542,0.462887,0.463279,0.448713,0.419408,0.399118,0.429068,0.353936,0.165590,0.118524,0.128714,0.130543,0.042228,0.472265,0.754956,0.275720,0.252095,0.253395,0.211911,0.170041,0.203850,0.599381,0.367345,0.111468,0.104475,0.091257,0.087296,0.096572,0.097937,0.062555,0.087853,0.294369,0.366606,0.326554,0.184791,0.088065,0.093701,0.101952,0.117653,0.139026,0.183635,0.238871,0.248160
0.269651,0.268016,0.183726,0.241440,0.281976,0.236172,0.246312,0.270508,0.271743,0.270767,0.227605,0.128705,0.301957,0.526364,0.498324,0.464784,0.435128,0.474206,0.436605,0.306565,0.342715,0.439579,0.449313,0.428273,0.410109,0.404248,0.423497,0.413383,0.353160,0.171061,0.132392,0.133093,0.146589,0.070460,0.492800,0.774891,0.273825,0.252176,0.268840,0.234426,0.170160,0.205527,0.649439,0.407257,0.084075,0.110586,0.101287,0.089578,0.100068,0.092842,0.065541,0.093375,0.301065,0.391657,0.337874,0.182588,0.092851,0.095202,0.106914,0.124083,0.139103,0.196489,0.240993,0.262487
0.268144,0.259645,0.215401,0.226201,0.270409,0.256273,0.244421,0.270047,0.266297,0.261168,0.229395,0.121325,0.331407,0.549817,0.540701,0.479425,0.450890,0.506694,0.516358,0.450427,0.400540,0.382023,0.369323,0.395976,0.402224,0.366624,0.326124,0.353761,0.337494,0.176658,0.135714,0.148186,0.147284,0.084847,0.497602,0.796354,0.275556,0.245900,0.250584,0.233845,0.150830,0.208313,0.689537,0.465654,0.067354,0.120196,0.100884,0.096036,0.096171,0.094803,0.071516,0.107066,0.302013,0.374625,0.328360,0.190056,0.100145,0.096521,0.105596,0.137245,0.164007,0.214875,0.262892,0.260857
0.170104,0.201042,0.234344,0.213271,0.217901,0.251284,0.255815,0.270477,0.264101,0.262719,0.229061,0.124444,0.360037,0.558392,0.562639,0.524559,0.498896,0.535485,0.556675,0.526394,0.436144,0.355287,0.373930,0.413203,0.394452,0.322495,0.312703,0.372448,0.347398,0.171678,0.133257,0.147272,0.167158,0.097969,0.502444,0.859232,0.275909,0.177318,0.221162,0.207130,0.133735,0.347439,0.806856,0.508697,0.079156,0.123461,0.110546,0.101349,0.098422,0.098780,0.078071,0.125144,0.300700,0.376980,0.326088,0.217412,0.101089,0.104652,0.111999,0.120364,0.163345,0.226092,0.264829,0.278925
0.128089,0.157767,0.236767,0.221270,0.206950,0.254369,0.261733,0.276037,0.275739,0.265426,0.232317,0.145271,0.390275,0.544773,0.569505,0.550811,0.529970,0.545728,0.566293,0.473000,0.369739,0.365071,0.394479,0.398243,0.371959,0.364808,0.390228,0.455302,0.374856,0.174003,0.151987,0.160829,0.172921,0.115446,0.510099,0.934346,0.383389,0.114841,0.180248,0.137964,0.220714,0.623267,0.772087,0.555845,0.094069,0.122796,0.111329,0.108919,0.106383,0.105402,0.083231,0.119958,0.311995,0.409685,0.335256,0.214259,0.097017,0.106601,0.119409,0.123353,0.153635,0.228777,0.269947,0.289690
0.209968,0.171760,0.218003,0.247832,0.236229,0.249663,0.264417,0.271072,0.283262,0.262990,0.230220,0.200572,0.436253,0.522968,0.541605,0.555236,0.560800,0.552534,0.497910,0.343258,0.316943,0.413490,0.430494,0.367138,0.384106,0.423999,0.455610,0.537622,0.380656,0.170882,0.170781,0.172946,0.179893,0.133724,0.544697,0.926343,0.596042,0.171304,0.139289,0.143377,0.583332,0.799142,0.719124,0.590887,0.118637,0.119713,0.120811,0.115677,0.115729,0.108668,0.085398,0.117189,0.311741,0.424794,0.349505,0.216956,0.099076,0.108386,0.132660,0.143378,0.151957,0.226497,0.267468,0.278946
0.280537,0.229480,0.155547,0.263852,0.253947,0.243114,0.265218,0.278903,0.287104,0.257375,0.204641,0.247853,0.456462,0.465268,0.519365,0.562887,0.575365,0.549110,0.450842,0.234855,0.275336,0.450945,0.468550,0.431042,0.425112,0.447923,0.510309,0.563041,0.371652,0.181113,0.186813,0.178828,0.173992,0.148434,0.579161,0.868452,0.765468,0.592320,0.289577,0.516030,0.813258,0.731137,0.702320,0.665308,0.185540,0.110877,0.126741,0.128767,0.114496,0.107169,0.088080,0.122836,0.315428,0.406722,0.347181,0.212022,0.102753,0.104949,0.134775,0.170425,0.182068,0.214783,0.272440,0.270733
0.296397,0.256352,0.163964,0.251602,0.272093,0.253978,0.263091,0.275919,0.288157,0.261799,0.188380,0.260920,0.487021,0.456166,0.499742,0.551867,0.577640,0.540798,0.470359,0.254977,0.274572,0.456290,0.497659,0.491933,0.467773,0.450578,0.478223,0.551348,0.372514,0.191900,0.186719,0.169299,0.167957,0.156742,0.611650,0.868737,0.758974,0.772865,0.749015,0.818914,0.737632,0.734617,0.719619,0.725520,0.295008,0.090120,0.132677,0.125749,0.116471,0.108323,0.089863,0.152956,0.321853,0.414249,0.347644,0.212751,0.106700,0.112435,0.139835,0.186841,0.203242,0.221869,0.264578,0.276854
0.265122,0.272640,0.247840,0.228296,0.257906,0.258565,0.271932,0.283175,0.284521,0.263128,0.178302,0.283068,0.488021,0.494249,0.505693,0.547563,0.548346,0.556516,0.568000,0.464610,0.397743,0.452933,0.478190,0.492554,0.462405,0.404726,0.481709,0.539763,0.386473,0.198295,0.200491,0.173379,0.174024,0.164186,0.637820,0.864719,0.798334,0.776525,0.794453,0.782994,0.761020,0.744220,0.726058,0.758521,0.358607,0.080222,0.138897,0.134417,0.131292,0.123670,0.092101,0.169594,0.337020,0.431541,0.357986,0.200788,0.110822,0.121056,0.127208,0.157775,0.217663,0.229374,0.254695,0.283291
0.239993,0.266749,0.286696,0.233217,0.247815,0.268632,0.269561,0.274576,0.286784,0.271477,0.183508,0.285613,0.473198,0.495212,0.496915,0.529128,0.546751,0.575470,0.581070,0.546742,0.438530,0.381485,0.442189,0.493100,0.484029,0.443029,0.523805,0.536852,0.386194,0.198663,0.203465,0.176787,0.172404,0.186436,0.665698,0.861707,0.812829,0.798810,0.783830,0.768528,0.761925,0.756223,0.725542,0.773831,0.398419,0.086287,0.157787,0.147867,0.146916,0.139309,0.097259,0.169516,0.341658,0.432779,0.358801,0.213509,0.108993,0.118495,0.132035,0.143895,0.206693,0.245257,0.253578,0.283657
0.239726,0.246769,0.267461,0.251752,0.245508,0.268392,0.274031,0.281808,0.282108,0.279148,0.193179,0.296511,0.463459,0.487511,0.503668,0.531670,0.548657,0.555729,0.572486,0.552466,0.494463,0.422630,0.465382,0.542578,0.551505,0.515601,0.519193,0.539250,0.384300,0.199361,0.209981,0.182325,0.172629,0.204862,0.697410,0.857548,0.814424,0.794738,0.778950,0.770026,0.765573,0.760451,0.733285,0.795924,0.463728,0.101793,0.183044,0.170542,0.166308,0.153191,0.105289,0.165891,0.318254,0.434188,0.369713,0.209761,0.110108,0.121621,0.131820,0.141082,0.200740,0.251980,0.270892,0.271785
0.285097,0.215253,0.230194,0.255988,0.253559,0.262513,0.279391,0.287114,0.285636,0.262529,0.178819,0.286653,0.492635,0.501572,0.531951,0.555957,0.549984,0.555011,0.552014,0.558266,0.547278,0.497164,0.528788,0.575179,0.588011,0.536107,0.521308,0.544219,0.376130,0.197960,0.205008,0.183745,0.167367,0.231085,0.712274,0.865023,0.815924,0.799393,0.781793,0.774221,0.768382,0.766447,0.744248,0.817430,0.545994,0.122804,0.194320,0.179054,0.168384,0.162185,0.113400,0.161686,0.316363,0.428764,0.369532,0.228707,0.115061,0.114284,0.144860,0.166559,0.209447,0.257514,0.269729,0.269871
0.292866,0.205433,0.209992,0.257487,0.251789,0.258285,0.277806,0.280488,0.296282,0.267300,0.152845,0.294768,0.527441,0.519893,0.536973,0.553421,0.555770,0.557985,0.559200,0.558696,0.553007,0.543700,0.565004,0.595598,0.574276,0.536731,0.534874,0.537869,0.355244,0.203825,0.189559,0.190862,0.173972,0.233164,0.725603,0.864544,0.824369,0.813998,0.798724,0.787553,0.783733,0.782954,0.756979,0.842808,0.608804,0.141954,0.201589,0.185640,0.168370,0.166954,0.115000,0.165731,0.344302,0.440550,0.373287,0.232008,0.117054,0.107604,0.142776,0.192430,0.227359,0.261385,0.283339,0.290049
