0.153594,0.192736,0.166693,0.153985,0.157462,0.159419,0.172468,0.219902,0.255154,0.254542,0.178198,0.115148,0.210894,0.355502,0.299754,0.339781,0.488240,0.513323,0.520987,0.463688,0.357661,0.370016,0.392669,0.412675,0.396993,0.314320,0.281013,0.255460,0.223586,0.145690,0.111592,0.125092,0.207025,0.262912,0.261827,0.203509,0.145616,0.167979,0.190866,0.199168,0.151564,0.130751,0.106795,0.120719,0.118663,0.103549,0.085900,0.077475,0.070248,0.077853,0.095335,0.141091,0.163702,0.153955,0.132552,0.096823,0.085616,0.091140,0.108958,0.107741,0.103639,0.111736,0.136863,0.155464,0.148646,0.151608,0.198548,0.209664,0.187967,0.146754,0.133404,0.129121,0.136107,0.143350,0.145758,0.158676,0.193478,0.237666,0.262201,0.233757,0.230813,0.239610,0.257479,0.234705,0.198285,0.181366,0.164347,0.169195,0.164843,0.143333,0.128487,0.176458,0.258147,0.268086,0.241707,0.230317,0.265555,0.283776,0.267262,0.224617,0.267181,0.409971,0.441125,0.350230,0.229006,0.223673,0.221356,0.230281,0.239795,0.242661,0.252897,0.175204,0.512696,0.921653,0.822646,0.827903,0.797520,0.807217,0.815511,0.825836,0.850104,0.842800,0.907448,0.742520,0.257882,0.254434,0.263208,0.274939,0.267652,0.257341,0.261948,0.272555,0.253754,0.200186,0.225457,0.267355,0.251445,0.219091,0.316904,0.310054,0.317799,0.314268,0.281262,0.269575,0.301447,0.405224,0.447671,0.464611,0.453287,0.441972,0.327664,0.311038,0.376044,0.393416,0.268398,0.273384,0.329617,0.378946,0.272627,0.241182,0.271920,0.299801,0.300777,0.290764,0.266849,0.276494,0.274698,0.317288,0.334136,0.318679,0.288999,0.242544,0.317582,0.404844,0.432102,0.379411,0.296529,0.270341,0.436378,0.452284,0.232726,0.251012,0.270567,0.315556,0.333825,0.331219,0.332029,0.326321,0.307165,0.276715,0.216948,0.180840,0.393038,0.603072,0.559961,0.585259,0.534330,0.454962,0.462851,0.529432,0.548683,0.588698,0.653259,0.634796,0.551702,0.469987,0.488757,0.532059,0.556117,0.470625,0.207576,0.179857,0.208579,0.228242,0.245337,0.259279,0.249383,0.201889,0.142099,0.140556,0.336453,0.450309,0.455397,0.440522,0.392208,0.367988,0.330143,0.264333,0.550013,1.013393,0.597229,0.213375,0.278218,0.282489,0.284344,0.280082,0.267216,0.234349,0.204822,0.153890,0.127689,0.108647,0.105675,0.116744,0.117858,0.104717,0.102539,0.100006,0.098106,0.091818,0.097307,0.117560,0.146557,0.201362,0.254715,0.276637
0.145606,0.171770,0.176427,0.155267,0.137393,0.157905,0.165827,0.213613,0.237765,0.233525,0.174856,0.133146,0.232377,0.367340,0.290240,0.289125,0.442254,0.514331,0.546842,0.500256,0.415748,0.421040,0.456231,0.431608,0.339421,0.270863,0.255800,0.260415,0.237621,0.146107,0.113140,0.114147,0.159213,0.229034,0.253991,0.216974,0.148394,0.149171,0.148110,0.144343,0.135277,0.133695,0.109952,0.120466,0.128703,0.121295,0.094723,0.076407,0.069371,0.066443,0.076201,0.111883,0.152544,0.158835,0.152841,0.124601,0.100151,0.095956,0.103703,0.100147,0.105096,0.115955,0.150853,0.181005,0.175560,0.156568,0.185345,0.202221,0.197256,0.174989,0.153417,0.140232,0.149267,0.134553,0.150586,0.190376,0.211768,0.243622,0.263978,0.263219,0.259848,0.254156,0.257820,0.244466,0.204552,0.169656,0.175241,0.176736,0.185387,0.170077,0.142430,0.187244,0.252915,0.284544,0.247212,0.236785,0.246540,0.277522,0.269562,0.245464,0.290088,0.408115,0.457247,0.352460,0.228877,0.223432,0.230155,0.229184,0.233169,0.238670,0.237881,0.155664,0.489512,0.914617,0.833331,0.838582,0.815327,0.822330,0.842919,0.851893,0.855133,0.854437,0.909409,0.752341,0.268362,0.246800,0.276045,0.277072,0.273068,0.259949,0.269055,0.271275,0.275718,0.229458,0.188912,0.234997,0.251236,0.212056,0.299044,0.305651,0.329987,0.337149,0.285545,0.272633,0.297680,0.398694,0.400724,0.371625,0.422236,0.435245,0.384693,0.337572,0.373189,0.386082,0.299366,0.303556,0.337436,0.384647,0.354579,0.284070,0.294958,0.287943,0.312131,0.302195,0.281229,0.269695,0.257667,0.275552,0.344896,0.333641,0.252542,0.243473,0.294548,0.390567,0.396301,0.355330,0.304425,0.279089,0.372255,0.397678,0.266732,0.254642,0.284836,0.304559,0.312657,0.342461,0.345351,0.314284,0.306074,0.284787,0.232738,0.176285,0.402157,0.603810,0.550947,0.513139,0.468281,0.477823,0.516340,0.511187,0.524806,0.581886,0.667054,0.636913,0.570104,0.547591,0.573928,0.603894,0.552961,0.423498,0.217413,0.201284,0.207368,0.221727,0.224311,0.224184,0.193397,0.154620,0.125251,0.132332,0.276903,0.454820,0.487894,0.463137,0.439663,0.398390,0.338874,0.389106,0.562190,1.019011,0.586818,0.209441,0.272968,0.259262,0.254087,0.233611,0.206819,0.170680,0.145940,0.125135,0.107608,0.101370,0.104176,0.106565,0.107717,0.104800,0.100473,0.105292,0.098664,0.096571,0.097416,0.124855,0.171200,0.261606,0.293961,0.303315
0.136906,0.138878,0.184765,0.165097,0.127807,0.149268,0.168534,0.201212,0.240501,0.227360,0.178249,0.124693,0.256949,0.403796,0.306307,0.313275,0.395268,0.503121,0.525459,0.513971,0.433989,0.421038,0.435658,0.416916,0.343901,0.266177,0.241746,0.272206,0.279279,0.158031,0.113203,0.106086,0.128787,0.156419,0.307129,0.415714,0.166468,0.175397,0.149904,0.122527,0.129061,0.161081,0.177516,0.149040,0.126650,0.114002,0.093696,0.085276,0.079267,0.075572,0.080932,0.100484,0.154390,0.191500,0.200046,0.159949,0.108987,0.099927,0.099610,0.085984,0.094986,0.122532,0.167868,0.194989,0.186643,0.173255,0.198664,0.215006,0.229018,0.214452,0.190104,0.165455,0.162641,0.150475,0.176485,0.220234,0.234849,0.228412,0.253122,0.267860,0.277283,0.256821,0.243005,0.248113,0.226290,0.190468,0.180822,0.182746,0.178600,0.176862,0.160814,0.196115,0.236714,0.275077,0.272106,0.257394,0.235033,0.260431,0.290586,0.275833,0.311331,0.423367,0.428157,0.336339,0.235121,0.237205,0.232486,0.241185,0.237400,0.240419,0.243520,0.156944,0.485888,0.913787,0.848364,0.843828,0.839237,0.849086,0.864246,0.858987,0.850417,0.856454,0.920782,0.773589,0.277752,0.242808,0.269432,0.273829,0.263915,0.272151,0.276188,0.258747,0.266631,0.255560,0.166868,0.209383,0.252221,0.241850,0.267719,0.305391,0.351899,0.350098,0.287692,0.265779,0.289575,0.372385,0.398341,0.391793,0.437562,0.452394,0.445983,0.407300,0.399722,0.391232,0.368630,0.346106,0.327603,0.356601,0.418536,0.339164,0.289340,0.286981,0.309121,0.305896,0.279271,0.288662,0.274789,0.274482,0.301990,0.323989,0.280786,0.267159,0.301731,0.310475,0.354098,0.362763,0.341704,0.325324,0.315289,0.336937,0.345451,0.292255,0.315593,0.315016,0.302675,0.337426,0.353686,0.332061,0.309358,0.289775,0.241112,0.208837,0.408761,0.576977,0.555421,0.445284,0.476844,0.574647,0.613456,0.552236,0.509407,0.575167,0.668436,0.637972,0.553357,0.548598,0.637715,0.610908,0.578177,0.399148,0.228280,0.223501,0.175284,0.152310,0.152300,0.142281,0.119844,0.104638,0.107851,0.117677,0.220822,0.469178,0.540940,0.542127,0.509568,0.478212,0.609358,0.813647,0.828091,0.950391,0.567270,0.197014,0.235876,0.197382,0.173047,0.158889,0.151423,0.138573,0.116666,0.115170,0.108872,0.115487,0.106585,0.106610,0.108462,0.114459,0.110295,0.114242,0.116505,0.111835,0.112256,0.137729,0.221435,0.280455,0.310442,0.327214
0.152870,0.145071,0.174740,0.185947,0.148456,0.163320,0.182864,0.216031,0.246589,0.241851,0.181724,0.128716,0.278631,0.465882,0.397341,0.413992,0.443375,0.488164,0.507500,0.465899,0.393332,0.390352,0.393933,0.435644,0.441675,0.351173,0.316713,0.358702,0.336077,0.182777,0.128091,0.108457,0.121549,0.077641,0.435343,0.778448,0.272392,0.234619,0.217985,0.176209,0.163871,0.229256,0.422748,0.238237,0.087104,0.100230,0.088620,0.085838,0.081649,0.082900,0.080757,0.116803,0.197740,0.257779,0.256680,0.177758,0.110789,0.095716,0.098428,0.090602,0.099903,0.123703,0.177731,0.206999,0.186581,0.184863,0.216852,0.239792,0.247241,0.250552,0.222666,0.173279,0.163999,0.156591,0.186366,0.241304,0.255688,0.232776,0.233242,0.263974,0.282864,0.267806,0.255232,0.248811,0.246001,0.220683,0.198022,0.177467,0.183475,0.162896,0.152601,0.205461,0.244553,0.251539,0.278611,0.269778,0.247314,0.252240,0.281541,0.292071,0.317627,0.432478,0.431908,0.332751,0.243355,0.232342,0.239020,0.240843,0.248214,0.248091,0.249414,0.160924,0.528705,0.927789,0.854831,0.852532,0.846071,0.858397,0.864514,0.862189,0.858328,0.868037,0.926370,0.784030,0.278315,0.251873,0.266771,0.271529,0.269676,0.274259,0.272629,0.247532,0.231323,0.250934,0.190833,0.201934,0.268756,0.260868,0.238592,0.306150,0.351360,0.335758,0.285782,0.268733,0.274509,0.305710,0.408825,0.432626,0.446964,0.465722,0.481341,0.452495,0.395736,0.387423,0.383860,0.377310,0.305067,0.302254,0.355589,0.354336,0.284791,0.289908,0.316153,0.303399,0.293224,0.296927,0.320026,0.320008,0.270247,0.300455,0.338825,0.341414,0.342846,0.291527,0.334155,0.390335,0.388335,0.347463,0.312261,0.334419,0.375189,0.373555,0.355308,0.333456,0.326155,0.347530,0.371143,0.346397,0.326335,0.301408,0.258972,0.254192,0.381608,0.455501,0.449236,0.390789,0.437814,0.507945,0.497449,0.451943,0.450329,0.512271,0.558050,0.543832,0.485882,0.488429,0.542465,0.555673,0.515647,0.380306,0.252058,0.220786,0.182627,0.136652,0.111238,0.107295,0.109798,0.110255,0.121643,0.131694,0.214565,0.491055,0.553371,0.544351,0.515285,0.461553,0.745719,0.850388,0.856686,0.945854,0.544099,0.155219,0.169945,0.135072,0.130027,0.128233,0.120362,0.119304,0.101717,0.106203,0.119715,0.113513,0.114545,0.107563,0.117094,0.127113,0.128143,0.125733,0.131948,0.160725,0.222453,0.277069,0.286049,0.295524,0.325168,0.348141
0.180702,0.175766,0.177930,0.213030,0.194955,0.193785,0.201836,0.236644,0.259256,0.252258,0.203367,0.129957,0.282727,0.496825,0.446286,0.445245,0.464153,0.478106,0.444366,0.367632,0.357626,0.381697,0.426080,0.466386,0.440488,0.405018,0.405285,0.430329,0.360045,0.204227,0.142553,0.121027,0.121006,0.078341,0.456601,0.757611,0.285048,0.263280,0.264159,0.229322,0.186960,0.226737,0.635467,0.362513,0.051674,0.091710,0.089900,0.090715,0.086624,0.088646,0.093222,0.129195,0.249213,0.313213,0.295910,0.178886,0.120174,0.093686,0.102943,0.105919,0.118011,0.122601,0.174252,0.195692,0.176491,0.174311,0.225416,0.253776,0.253072,0.246837,0.224043,0.186185,0.181825,0.174068,0.190222,0.231439,0.266660,0.251915,0.234119,0.245650,0.269639,0.285882,0.253504,0.237346,0.255948,0.266478,0.197398,0.164156,0.172476,0.159306,0.157060,0.215459,0.249791,0.242491,0.279224,0.284253,0.249828,0.259346,0.276812,0.282870,0.327851,0.452811,0.487661,0.351512,0.248472,0.240845,0.246695,0.255980,0.261258,0.257739,0.250388,0.175101,0.570163,0.940194,0.857611,0.859873,0.845478,0.857226,0.867095,0.868728,0.869633,0.879750,0.926860,0.797299,0.277829,0.264458,0.283474,0.277192,0.264946,0.272590,0.277930,0.253846,0.238077,0.232484,0.224135,0.203650,0.243803,0.258506,0.244032,0.298292,0.328208,0.316240,0.287146,0.284617,0.282605,0.309398,0.436148,0.459785,0.461047,0.444555,0.446495,0.439024,0.426331,0.391099,0.356981,0.375571,0.343158,0.316453,0.321301,0.338967,0.341263,0.320501,0.322841,0.306940,0.298289,0.308252,0.353469,0.374142,0.309744,0.309835,0.380351,0.385341,0.374399,0.362061,0.364394,0.391245,0.358765,0.340971,0.326427,0.325750,0.359548,0.385369,0.377267,0.383611,0.414131,0.426069,0.412162,0.371715,0.331910,0.299576,0.285053,0.298542,0.327832,0.331417,0.314308,0.317788,0.339381,0.333902,0.300162,0.297439,0.318054,0.318361,0.318838,0.328045,0.334251,0.349674,0.354941,0.371506,0.350480,0.320162,0.266241,0.246522,0.237164,0.198255,0.149886,0.124377,0.120078,0.124036,0.130244,0.162670,0.262845,0.497198,0.555185,0.550689,0.507642,0.490675,0.776864,0.844998,0.873320,0.946556,0.539394,0.152951,0.173554,0.132584,0.126012,0.119761,0.112612,0.110055,0.106803,0.108204,0.120766,0.133407,0.124229,0.126372,0.129266,0.165702,0.211841,0.259772,0.325406,0.376807,0.408005,0.400522,0.315080,0.317619,0.334984,0.335625
0.219311,0.217703,0.184612,0.212280,0.237254,0.221217,0.241691,0.256708,0.263488,0.249867,0.217109,0.143603,0.307223,0.524646,0.492064,0.472240,0.481042,0.481466,0.457157,0.385708,0.375030,0.408341,0.426576,0.389834,0.369809,0.384782,0.419450,0.407005,0.341222,0.208598,0.141649,0.123408,0.126286,0.085889,0.472688,0.790034,0.284515,0.262181,0.271404,0.232063,0.185011,0.227391,0.670982,0.442696,0.056740,0.098031,0.095274,0.093232,0.095188,0.085951,0.101919,0.136711,0.282460,0.341103,0.321905,0.188181,0.124982,0.114343,0.107586,0.121680,0.129581,0.152084,0.196412,0.216199,0.197013,0.168266,0.220996,0.250558,0.249177,0.246012,0.201869,0.185554,0.183637,0.174925,0.188947,0.219458,0.244518,0.260103,0.255444,0.250312,0.252750,0.272075,0.250382,0.232573,0.234406,0.252255,0.200152,0.169220,0.175485,0.164800,0.163545,0.211761,0.255097,0.264456,0.274689,0.264214,0.265610,0.265615,0.271917,0.265010,0.325846,0.456936,0.497614,0.355057,0.249921,0.253460,0.250163,0.256536,0.262348,0.259432,0.256928,0.170701,0.596757,0.947574,0.862553,0.866168,0.848348,0.855199,0.868837,0.868515,0.874797,0.883322,0.936500,0.787834,0.273000,0.263104,0.274774,0.281387,0.274291,0.278439,0.277904,0.271271,0.229165,0.196705,0.244373,0.217928,0.218984,0.256915,0.265213,0.302669,0.324338,0.304210,0.288835,0.288701,0.307691,0.378338,0.454480,0.478615,0.468745,0.445406,0.433956,0.437690,0.449503,0.396535,0.359516,0.395319,0.396007,0.348096,0.333108,0.345474,0.372057,0.354201,0.352655,0.348081,0.318841,0.341918,0.376817,0.402452,0.373427,0.383016,0.390716,0.406176,0.409725,0.386408,0.398426,0.403298,0.419648,0.424431,0.388202,0.361588,0.370733,0.380903,0.354280,0.336971,0.310934,0.253560,0.228777,0.219965,0.230594,0.235125,0.238184,0.234564,0.215181,0.237275,0.238898,0.233711,0.214206,0.204414,0.203460,0.187224,0.190845,0.187403,0.230154,0.245572,0.242980,0.236573,0.240901,0.246544,0.251499,0.263911,0.251898,0.255834,0.257578,0.250126,0.198196,0.154734,0.141763,0.141618,0.170731,0.210782,0.284821,0.512912,0.556320,0.516094,0.412878,0.522255,0.819772,0.853380,0.868820,0.949918,0.572676,0.180972,0.233583,0.203263,0.171298,0.138820,0.123470,0.115233,0.114595,0.121060,0.141235,0.160383,0.178652,0.215852,0.278532,0.339359,0.341061,0.345327,0.388673,0.418417,0.451995,0.412528,0.334800,0.329387,0.334996,0.336296
0.214298,0.225452,0.216026,0.212196,0.243519,0.246501,0.260222,0.274779,0.270450,0.262461,0.221460,0.163561,0.349875,0.570431,0.538989,0.490117,0.468329,0.507354,0.520238,0.462735,0.399275,0.390307,0.376768,0.375489,0.376577,0.364798,0.353719,0.363694,0.316180,0.194616,0.146873,0.127592,0.135619,0.090268,0.474147,0.810726,0.285325,0.240334,0.258952,0.222795,0.142371,0.286694,0.708915,0.463718,0.081329,0.098144,0.099180,0.099311,0.094712,0.090713,0.100709,0.142525,0.323998,0.352697,0.308880,0.196861,0.133991,0.114719,0.108092,0.121269,0.132297,0.182662,0.239455,0.256365,0.225257,0.198683,0.236355,0.260698,0.254230,0.225901,0.184856,0.165094,0.175254,0.169477,0.194778,0.226826,0.235845,0.251226,0.281711,0.258786,0.265882,0.277432,0.262272,0.250289,0.238918,0.230884,0.200735,0.171737,0.166534,0.164282,0.158774,0.193470,0.259495,0.281853,0.266191,0.242733,0.270267,0.276566,0.271212,0.253129,0.311095,0.468233,0.494372,0.343023,0.257102,0.247118,0.240825,0.250921,0.258632,0.261300,0.259628,0.193208,0.608502,0.952276,0.860648,0.863637,0.850503,0.859897,0.866274,0.870740,0.870518,0.883972,0.935854,0.761340,0.262974,0.267997,0.273169,0.280960,0.275262,0.274450,0.265627,0.271603,0.227149,0.192240,0.239605,0.231156,0.214606,0.250214,0.314648,0.331723,0.352712,0.335149,0.292746,0.298871,0.341003,0.403288,0.434251,0.437841,0.428214,0.428798,0.431608,0.431743,0.433589,0.443151,0.448035,0.449418,0.470150,0.479198,0.481715,0.461770,0.449018,0.465720,0.461122,0.421563,0.401660,0.453433,0.469789,0.459751,0.454897,0.492607,0.500475,0.475763,0.448403,0.402492,0.357304,0.329207,0.313780,0.292689,0.260820,0.228248,0.179794,0.145826,0.122463,0.108684,0.103378,0.098611,0.094975,0.096164,0.111006,0.117755,0.121607,0.118306,0.117024,0.141874,0.151300,0.136019,0.123184,0.118508,0.113650,0.109039,0.105878,0.115964,0.128641,0.133048,0.128845,0.116791,0.125395,0.137863,0.132754,0.132606,0.133755,0.149395,0.161281,0.170732,0.149614,0.134973,0.144982,0.174344,0.227926,0.250323,0.293078,0.516455,0.552834,0.496072,0.392445,0.541007,0.835286,0.846515,0.860489,0.953141,0.616280,0.216062,0.273280,0.268543,0.252033,0.218462,0.179418,0.153241,0.139984,0.162472,0.238842,0.305690,0.310416,0.305498,0.320022,0.379540,0.358987,0.324798,0.369517,0.429395,0.463301,0.388151,0.335044,0.328062,0.329022,0.324261
0.172158,0.204603,0.239367,0.221292,0.222650,0.262159,0.276315,0.280766,0.273653,0.258401,0.229809,0.171291,0.392145,0.603322,0.567005,0.509335,0.482237,0.526218,0.541181,0.507512,0.403045,0.357415,0.378667,0.388477,0.369123,0.331294,0.311753,0.349641,0.327934,0.195894,0.160278,0.139549,0.137647,0.091256,0.479970,0.867127,0.344480,0.189287,0.223195,0.205288,0.088580,0.411341,0.782706,0.491062,0.100305,0.103141,0.103736,0.110953,0.097191,0.088255,0.093350,0.137655,0.319171,0.354252,0.303755,0.207804,0.132101,0.108358,0.112014,0.120412,0.137022,0.214234,0.259545,0.275671,0.249974,0.245546,0.252064,0.260220,0.259355,0.237797,0.197831,0.160351,0.168544,0.171159,0.212613,0.252192,0.257246,0.265930,0.277437,0.269504,0.269224,0.268889,0.285337,0.278471,0.226575,0.186715,0.183504,0.190399,0.187557,0.166566,0.166261,0.194213,0.251292,0.297625,0.262562,0.244924,0.263434,0.281938,0.273987,0.262582,0.323439,0.472948,0.472748,0.324093,0.250321,0.241526,0.245419,0.251830,0.270487,0.270023,0.274166,0.202084,0.625464,0.954067,0.870261,0.862774,0.855258,0.866592,0.866424,0.869433,0.869469,0.871983,0.942209,0.741895,0.251695,0.262037,0.275202,0.280941,0.269827,0.261738,0.253612,0.264453,0.244691,0.214925,0.227538,0.252518,0.240608,0.248014,0.326083,0.370797,0.419329,0.396225,0.345473,0.357947,0.406549,0.448861,0.463639,0.447303,0.453874,0.443591,0.444018,0.445780,0.444833,0.459710,0.471926,0.446749,0.437232,0.430851,0.424881,0.415129,0.390867,0.390513,0.363423,0.353600,0.327782,0.315635,0.294187,0.275379,0.253990,0.245688,0.230472,0.211316,0.178333,0.157091,0.126756,0.112409,0.100942,0.104984,0.105119,0.114982,0.107676,0.109115,0.111788,0.107966,0.108823,0.117226,0.126253,0.118037,0.125486,0.122514,0.118558,0.111086,0.129504,0.139218,0.138877,0.132534,0.123885,0.113325,0.101709,0.099451,0.104809,0.112001,0.133331,0.136339,0.115726,0.118472,0.114892,0.129755,0.120061,0.122716,0.112398,0.115652,0.118828,0.117367,0.109810,0.121575,0.148958,0.210338,0.251927,0.271904,0.288937,0.527203,0.558502,0.509286,0.402202,0.541715,0.829093,0.847894,0.860588,0.971921,0.629552,0.218519,0.281531,0.278362,0.283362,0.266817,0.245821,0.230785,0.253965,0.338828,0.329503,0.334165,0.365377,0.302794,0.299051,0.399163,0.402068,0.376368,0.364467,0.383808,0.416288,0.352006,0.308832,0.324604,0.333033,0.323139
0.151614,0.181974,0.244325,0.224378,0.226557,0.254793,0.277852,0.288036,0.283692,0.268971,0.231203,0.180119,0.423697,0.591653,0.556106,0.529192,0.518594,0.537753,0.545570,0.454590,0.368618,0.339889,0.367346,0.382758,0.363624,0.365762,0.383145,0.422917,0.357940,0.191768,0.163009,0.136263,0.141765,0.102201,0.510618,0.908728,0.455347,0.114774,0.176406,0.130401,0.297624,0.652227,0.770213,0.530340,0.111562,0.096381,0.111784,0.121792,0.109391,0.097241,0.092498,0.135812,0.306306,0.338456,0.300302,0.210295,0.126392,0.114497,0.116894,0.116021,0.132526,0.206357,0.267001,0.278292,0.263828,0.261483,0.258733,0.257506,0.276852,0.268453,0.219902,0.181744,0.182583,0.191693,0.212286,0.259248,0.277036,0.272171,0.269036,0.285241,0.277944,0.268167,0.276523,0.281428,0.233278,0.173837,0.179376,0.207140,0.207545,0.176934,0.167143,0.205928,0.248361,0.293741,0.274456,0.247427,0.259493,0.282351,0.289320,0.276050,0.337381,0.484670,0.443020,0.301205,0.245120,0.256196,0.252251,0.256543,0.268223,0.271451,0.271698,0.199786,0.635670,0.955949,0.862844,0.869544,0.862815,0.871538,0.871602,0.862801,0.868208,0.874405,0.935513,0.750113,0.256026,0.270380,0.283279,0.270203,0.270388,0.257899,0.252935,0.269343,0.257696,0.235926,0.229090,0.242227,0.240343,0.248459,0.284598,0.304989,0.308278,0.311152,0.288766,0.292831,0.287736,0.281454,0.249783,0.221642,0.205324,0.221439,0.217882,0.213796,0.218389,0.198991,0.176058,0.160463,0.136216,0.114710,0.109314,0.110494,0.110369,0.107928,0.102094,0.091314,0.093596,0.092170,0.097983,0.100885,0.100389,0.095718,0.088477,0.092381,0.097195,0.110205,0.120426,0.122383,0.113679,0.125012,0.110828,0.112170,0.105157,0.096457,0.109838,0.106539,0.119469,0.145486,0.176298,0.183973,0.188042,0.155807,0.132508,0.124061,0.124245,0.133972,0.128951,0.119016,0.122458,0.121635,0.110988,0.116005,0.108022,0.120001,0.131832,0.131873,0.128484,0.130666,0.122642,0.122623,0.125100,0.124860,0.117581,0.114893,0.120487,0.115305,0.113997,0.136917,0.181383,0.235417,0.258359,0.279308,0.284172,0.537104,0.559804,0.515813,0.410149,0.563958,0.823185,0.854967,0.872641,0.971822,0.634692,0.225037,0.286938,0.292334,0.289169,0.272775,0.273066,0.266452,0.301719,0.411280,0.315177,0.272934,0.333226,0.353807,0.415692,0.435690,0.401727,0.422377,0.396496,0.361630,0.372779,0.356034,0.314690,0.310675,0.327967,0.326964
0.197520,0.187669,0.230270,0.240265,0.232018,0.245656,0.260710,0.275789,0.275306,0.252052,0.220686,0.204892,0.436856,0.536941,0.546327,0.566665,0.567900,0.562526,0.493734,0.332042,0.332743,0.366328,0.368240,0.346919,0.371676,0.413780,0.449089,0.536325,0.375921,0.173523,0.164683,0.148739,0.158279,0.107982,0.538047,0.881589,0.719010,0.305215,0.081970,0.118259,0.600446,0.776513,0.756522,0.592102,0.142454,0.100709,0.113036,0.124362,0.128896,0.109559,0.093844,0.144914,0.309463,0.345425,0.298527,0.202676,0.126954,0.117261,0.116814,0.121613,0.129509,0.187255,0.267220,0.287736,0.262187,0.258560,0.264823,0.272196,0.293546,0.296045,0.245630,0.200376,0.189246,0.186320,0.222642,0.271318,0.287196,0.274104,0.260454,0.274830,0.293403,0.278160,0.265609,0.273332,0.247576,0.201378,0.203563,0.206646,0.216679,0.195295,0.168427,0.215288,0.251297,0.256649,0.273912,0.272140,0.256142,0.283107,0.305496,0.297218,0.362533,0.491779,0.446641,0.329330,0.261528,0.254862,0.250804,0.256351,0.269981,0.277093,0.270637,0.195947,0.646382,0.966154,0.866651,0.871466,0.867934,0.869116,0.869825,0.866312,0.862164,0.871936,0.946106,0.745770,0.252795,0.274819,0.287159,0.277310,0.266203,0.259286,0.264380,0.252349,0.241186,0.224884,0.222861,0.202442,0.173740,0.167003,0.157496,0.135069,0.108497,0.100832,0.119508,0.118954,0.115519,0.105420,0.104137,0.099516,0.097462,0.104731,0.106741,0.092244,0.089993,0.101793,0.108424,0.112982,0.110392,0.105880,0.105958,0.106510,0.101885,0.108293,0.109704,0.115783,0.107882,0.113520,0.111767,0.105686,0.101704,0.105434,0.111640,0.110817,0.101307,0.115723,0.121681,0.120504,0.122108,0.116013,0.119189,0.108933,0.097598,0.090716,0.092249,0.106482,0.141466,0.208782,0.259124,0.269803,0.275396,0.241125,0.160851,0.120924,0.106463,0.092335,0.092278,0.096508,0.085530,0.078394,0.078643,0.090665,0.097796,0.096152,0.109158,0.113185,0.103108,0.107475,0.111754,0.112328,0.104210,0.115207,0.106056,0.098505,0.114479,0.118662,0.135426,0.175209,0.224587,0.253738,0.273423,0.276482,0.292441,0.537542,0.549221,0.496816,0.406561,0.577730,0.833988,0.864374,0.878793,0.967018,0.632468,0.217265,0.284652,0.291620,0.288561,0.290423,0.284245,0.290578,0.315429,0.396159,0.366522,0.298166,0.270440,0.284314,0.463024,0.496926,0.403501,0.407116,0.416598,0.372180,0.332570,0.312041,0.314604,0.302278,0.331787,0.346868
